Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Lead_Time_Days,Ship_Mode_encoded,Latitude,Longitude
1695,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,0,63.96,4,0.0,19.8276,3,2,47.92190288156214,-102.34035045320707
1696,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,0,14.46,3,0.0,7.0854,3,2,47.92190288156214,-102.34035045320707
1697,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,0,104.98,2,0.0,52.49,3,2,47.92190288156214,-102.34035045320707
1698,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,0,106.96,2,0.0,31.0184,4,3,36.09282679404764,-85.23751946320377
1699,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-LA-10002381,Office Supplies,Labels,Avery 497,0,21.56,7,0.0,10.3488,4,3,36.09282679404764,-85.23751946320377
1700,CA-2014-135657,2014-03-06,2014-07-06,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,1,515.88,6,0.0,113.4936,122,2,43.10627704648331,-89.47131304885207
1701,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,0,11.808,2,0.2,4.2804,2,2,43.12277265536933,-88.66223162741748
1702,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,0,1931.04,9,0.1,321.84,2,2,43.12277265536933,-88.66223162741748
1703,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,0,9.96,2,0.0,4.6812,2,2,43.12277265536933,-88.66223162741748
1704,CA-2014-139857,2014-02-02,2014-06-02,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,OFF-FA-10001843,Office Supplies,Fasteners,Staples,0,12.35,5,0.0,5.8045,120,3,31.559844898944235,-76.75011125721437
1705,CA-2016-106306,2016-08-03,2016-08-03,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,Anna Andreadi,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",0,9.702,3,0.7,-7.1148,0,0,26.68120557272471,-123.36629751202913
1706,CA-2015-100545,2015-11-22,2015-11-26,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,0,11.61,2,0.7,-9.288,4,3,26.510382578061424,-119.55570684625017
1707,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-LA-10003077,Office Supplies,Labels,Avery 500,1,43.86,6,0.0,20.6142,0,3,35.9461907101502,-78.59947715690333
1708,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,1,148.48,2,0.2,16.704,0,3,35.9461907101502,-78.59947715690333
1709,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",1,7.42,2,0.0,3.71,0,3,35.9461907101502,-78.59947715690333
1710,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",1,71.992,1,0.2,-0.8999,0,3,35.9461907101502,-78.59947715690333
1711,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,1,19.9,5,0.0,6.567,0,3,35.9461907101502,-78.59947715690333
1712,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1,1702.12,14,0.0,510.636,0,3,35.9461907101502,-78.59947715690333
1713,CA-2015-145401,2015-01-30,2015-04-02,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,0,14.304,6,0.2,5.0064,62,3,32.97899501611679,-94.76306695340054
1714,US-2017-124968,2017-08-09,2017-09-13,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0,765.625,7,0.5,-566.5625,35,2,26.615184858639466,-114.17929417515504
1715,CA-2017-104003,2017-07-10,2017-10-13,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,0,307.666,2,0.15,-14.4784,95,3,35.9461907101502,-78.59947715690333
1716,CA-2016-154788,2016-04-30,2016-04-30,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,0,7.712,2,0.2,2.7956,0,3,43.12277265536933,-88.66223162741748
1717,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,0,242.9,5,0.0,70.441,5,3,43.12277265536933,-88.66223162741748
1718,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,0,454.9,5,0.0,0.0,5,3,43.12277265536933,-88.66223162741748
1719,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,0,35.92,4,0.0,15.0864,5,3,43.12277265536933,-88.66223162741748
1720,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",0,39.76,8,0.0,12.3256,5,3,43.12277265536933,-88.66223162741748
1721,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,0,47.744,4,0.2,14.92,5,3,43.12277265536933,-88.66223162741748
1722,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,0,159.984,2,0.2,11.9988,5,3,26.615184858639466,-114.17929417515504
1723,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,0,255.968,4,0.2,51.1936,5,3,26.615184858639466,-114.17929417515504
1724,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",0,359.058,3,0.3,-71.8116,5,3,26.615184858639466,-114.17929417515504
1725,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,434.352,3,0.2,43.4352,1,1,26.510382578061424,-119.55570684625017
1726,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0,3.552,2,0.2,0.444,1,1,26.510382578061424,-119.55570684625017
1727,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,0,88.832,4,0.2,7.7728,1,1,26.510382578061424,-119.55570684625017
1728,US-2017-164056,2017-04-29,2017-04-29,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,Chuck Magee,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",0,1048.35,5,0.4,-69.89,0,2,25.379660225084724,-72.00857456348409
1729,CA-2016-106894,2016-07-02,2016-07-02,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,0,100.0,4,0.0,21.0,0,0,44.84782519701186,-105.66068692148565
1730,CA-2016-106894,2016-07-02,2016-07-02,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,0,7.83,3,0.0,3.6018,0,0,44.84782519701186,-105.66068692148565
1731,CA-2014-125136,2014-09-28,2014-09-28,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,0,96.256,8,0.2,31.2832,0,3,30.48386048893601,-121.85799714510232
1732,CA-2014-125136,2014-09-28,2014-09-28,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,0,10.688,2,0.2,3.7408,0,3,30.48386048893601,-121.85799714510232
1733,US-2016-131149,2016-10-07,2016-10-07,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1,338.04,3,0.2,-33.804,0,3,39.82628386276278,-102.64953868079346
1734,US-2016-131149,2016-10-07,2016-10-07,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,1,154.24,4,0.2,17.352,0,3,39.82628386276278,-102.64953868079346
1735,CA-2017-101483,2017-07-29,2017-07-29,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,0,34.848,2,0.2,6.534,0,2,42.361954474940575,-89.36071832671607
1736,CA-2017-101483,2017-07-29,2017-07-29,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,0,22.0,5,0.2,1.375,0,2,42.361954474940575,-89.36071832671607
1737,CA-2017-101483,2017-07-29,2017-07-29,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-AR-10002833,Office Supplies,Art,Newell 322,0,4.368,3,0.2,0.3822,0,2,42.361954474940575,-89.36071832671607
1738,CA-2015-130204,2015-03-09,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,0,31.44,3,0.0,8.4888,184,3,35.9461907101502,-78.59947715690333
1739,CA-2015-130204,2015-03-09,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,0,17.9,2,0.0,3.401,184,3,35.9461907101502,-78.59947715690333
1740,CA-2015-130204,2015-03-09,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",0,129.45,5,0.0,46.602,184,3,35.9461907101502,-78.59947715690333
1741,CA-2014-110527,2014-09-08,2014-09-08,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,OFF-LA-10000262,Office Supplies,Labels,Avery 494,0,20.88,8,0.0,9.6048,0,3,31.559844898944235,-76.75011125721437
1742,CA-2017-152807,2017-10-30,2017-10-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,0,20.736,4,0.2,7.2576,0,3,26.510382578061424,-119.55570684625017
1743,CA-2017-152807,2017-10-30,2017-10-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",0,7.168,2,0.2,0.9856,0,3,26.510382578061424,-119.55570684625017
1744,CA-2017-152807,2017-10-30,2017-10-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,0,11.168,2,0.2,-2.5128,0,3,26.510382578061424,-119.55570684625017
1745,CA-2017-152807,2017-10-30,2017-10-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,0,442.4,7,0.2,-55.3,0,3,26.510382578061424,-119.55570684625017
1746,CA-2014-133270,2014-06-06,2014-09-06,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,0,13.36,2,0.0,4.9432,92,1,27.66493818992429,-96.25747681709487
1747,CA-2016-155670,2016-08-13,2016-08-17,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,0,11.232,8,0.7,-8.2368,4,2,42.361954474940575,-89.36071832671607
1748,CA-2016-155670,2016-08-13,2016-08-17,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,0,10.272,3,0.2,3.21,4,2,42.361954474940575,-89.36071832671607
1749,US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,0,10.368,2,0.2,3.6288,4,3,32.97899501611679,-94.76306695340054
1750,US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,0,6.24,3,0.2,0.546,4,3,32.97899501611679,-94.76306695340054
1751,CA-2015-139094,2015-11-22,2015-11-27,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,0,206.962,2,0.3,-32.5226,5,3,46.48899569773906,-75.87897357214452
1752,CA-2017-168837,2017-10-14,2017-10-17,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,Anna Andreadi,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0,9.46,2,0.0,3.6894,3,1,28.01653341575905,-96.83708653238384
1753,CA-2017-116715,2017-02-12,2017-05-12,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",0,559.62,9,0.0,151.0974,89,1,35.9461907101502,-78.59947715690333
1754,CA-2017-116715,2017-02-12,2017-05-12,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,0,109.92,2,0.0,53.8608,89,1,35.9461907101502,-78.59947715690333
1755,CA-2017-116715,2017-02-12,2017-05-12,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,0,8.56,2,0.0,3.852,89,1,35.9461907101502,-78.59947715690333
1756,CA-2015-135622,2015-08-12,2015-11-12,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,Kelly Williams,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0,360.712,11,0.2,130.7581,92,2,35.436688115193746,-118.75033841720767
1757,CA-2015-135622,2015-08-12,2015-11-12,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,Kelly Williams,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,0,1718.4,6,0.2,150.36,92,2,35.436688115193746,-118.75033841720767
1758,US-2015-107349,2015-07-13,2015-07-15,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,0,41.568,6,0.8,-66.5088,2,1,32.97899501611679,-94.76306695340054
1759,CA-2014-139017,2014-11-05,2014-11-05,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,0,46.864,2,0.2,7.6154,0,3,32.97899501611679,-94.76306695340054
1760,CA-2014-141817,2014-05-01,2014-12-01,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",0,19.536,3,0.2,4.884,214,3,26.510382578061424,-119.55570684625017
1761,CA-2015-130785,2015-05-09,2015-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1,411.332,4,0.15,-4.8392,123,3,31.559844898944235,-76.75011125721437
1762,CA-2015-130785,2015-05-09,2015-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",1,28.752,6,0.2,9.7038,123,3,31.559844898944235,-76.75011125721437
1763,CA-2015-130785,2015-05-09,2015-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",1,293.199,3,0.15,-20.6964,123,3,31.559844898944235,-76.75011125721437
